Time,Angle_Hip_Knee_Left,Angle_Hip_Knee_Right,Angle_Shoulder_Elbow_Left,Angle_Shoulder_Elbow_Right,Angular_Velocity_Hip_Knee_Left,Angular_Velocity_Hip_Knee_Right,Angular_Acceleration_Hip_Knee_Left,Angular_Acceleration_Hip_Knee_Right,Angular_Velocity_Shoulder_Elbow_Left,Angular_Velocity_Shoulder_Elbow_Right,Angular_Acceleration_Shoulder_Elbow_Left,Angular_Acceleration_Shoulder_Elbow_Right
2.755256414413452,167.55170835191385,174.96877032384447,298.61783908534363,66.52231993302996,1.7244022506413554,2.8168309802047697,7.680738823424903,19.185876246547707,-8.79444473659441,7.083208755522211,-73.19489694010171,16.670201762074175
2.866464138031006,167.67921342757612,175.3055219254529,298.0194739276411,67.19546860141561,1.1465487424305505,3.0281314161822452,-5.196163444528892,1.9000518048921067,-5.3806079131725655,6.05307479092573,30.697839254062245,-9.263151255025585
2.992107391357422,167.91449905857056,175.55017779507136,297.015911803339,67.89641645279482,1.8726483497142308,1.947226477675356,5.779057673692222,-8.60296840371319,-7.9873936541176125,5.578873778110298,-20.74751864449677,-3.7741860407217995
3.225465774536133,168.3192835160631,175.59650536171316,289.9951341542219,74.75747239444026,1.734604311097582,0.19852540119081202,-0.5915538012231242,-7.4936286953331805,-30.085817160210855,29.40136903670217,-94.69736293626009,102.08544871665521
3.3685944080352783,168.71314172005165,175.77580787762506,287.19841512011794,76.5380008355592,2.75177785436549,1.252736867029267,7.106708968013593,7.365482643588215,-19.539898940770932,12.440057573312723,73.6814008603169,-118.50397120916207
3.502955436706543,169.5484646400689,176.37458557277725,285.57633345063186,78.97178395444458,6.21700301254006,4.456483409465384,25.790403604699893,23.844313891601605,-12.072560663812393,18.113757709015502,55.576667958002574,42.22727521374056
3.660959482192993,169.80727136946376,176.59861573845606,284.01203626233183,78.94516692484223,1.6379753353661508,1.417876137215891,-28.98044580489294,-19.231199194264125,-9.900361623552097,-0.16845789941898343,13.747743189566464,-115.70726276120756
3.784494400024414,169.99567450914435,176.7364311085953,284.8112193496071,78.70968079677903,1.5251002954297352,1.1155985089762475,-0.9137095965891029,-2.4469003059696837,6.4692890180721205,-1.9062313084997682,132.51031310809375,-14.067062492017016
3.940581798553467,170.73987832579434,177.33297475980453,279.03709660819004,83.16415350692802,4.767866103626975,3.8218565805502593,20.775320998085956,17.338094535993516,-36.99288216621985,28.538323734826516,-278.44766197575075,195.04812899844444
4.066500663757324,171.27204932476116,177.644252638417,277.4392345698177,83.64885300100788,4.22630078586919,2.4720511744488163,-4.300906912407549,-10.719643985960039,-12.689615934716919,3.8493000496403296,193.00734796296766,-196.07088775153494
4.191022634506226,171.5981818225393,177.7242530065894,276.5630269423336,84.89388148154926,2.6190759415121945,0.6424598622338014,-12.907158750305726,-14.692919660775262,-7.036570512130697,9.998464311587064,45.39797586391876,49.382163042910136
4.315457582473755,171.8052447555645,177.75884256768177,275.8374746681739,85.40212221037413,1.664025552365283,0.27797304260043193,-7.6750977498389545,-2.929135468666572,-5.830775726679271,4.084388968905231,9.690161848792455,-47.527446583777106
4.443006753921509,171.8447951317174,177.80716400940713,268.8528729050728,89.02440045399116,0.31007944390374376,0.37884559481561714,-10.615091365106485,0.7908522734426711,-54.76007161647557,28.399073098650213,-383.61124054685445,190.6298869193725
4.586077451705933,171.88508176568766,177.8325924482735,266.0509008374391,90.54947385522343,0.2815854999949552,0.17773338118942744,-0.19915988633621326,-1.4056841599334458,-19.584527866465404,10.659578969344329,245.8612720475579,-123.99110652298215
4.711601734161377,172.01815594129258,177.83450433662122,264.3273471681628,92.2333681701228,1.0601468735911985,0.015231223077601259,6.202476193182772,-1.294587429085742,-13.730838651780841,13.414888991674465,46.63391895319034,21.950414441191096
4.837175369262695,172.12309857380265,177.91737513769976,263.33699901388854,93.00184825831012,0.8357059379972683,0.6599379002740354,-1.7873253044943815,5.134092651504883,-7.886593021498627,6.119756647701355,46.540387443326125,-58.094458586685604
4.948297739028931,172.15252032630102,177.95778364333546,263.21042738423034,93.29925356207515,0.2647689440052324,0.3636397038751271,-5.137912332081274,-2.666413585511374,-1.139029251486142,2.67637654228104,60.72192110559848,-30.98728107278531
5.074856996536255,172.20470451199748,178.2145783652714,255.9387554237577,98.1233065749062,0.4123300556930127,2.0290473173886263,1.165944827696549,13.159113338011792,-57.456657882587685,38.11695096703508,-444.9901946354445,280.0314660719547
5.18438196182251,172.19489451224902,178.27436945413666,252.68164663731153,99.93739951529737,-0.08956861773766243,0.5459128766578242,-4.5825047478345295,-13.541519386511341,-29.73850553554959,16.563282495911835,253.0761116846175,-196.79228762858307
5.308929920196533,171.6707239650678,178.30489803522713,245.3714191954566,102.11050301590342,-4.208584018752994,0.24511506642915967,-33.07172156644858,-2.415116346791927,-58.69407686235979,17.44792551380179,-232.48531493270445,7.102830342937683
5.418564081192017,171.27374376278667,178.338355166936,242.8678506049038,103.10179988079223,-3.6209535301454294,0.30517068224975963,5.3599214266051,0.5477819620754344,-22.835661511159433,9.041861185307452,327.07337772829425,-76.67376894361094
5.5431969165802,170.62009257209897,178.47537694658837,121.34465129722693,103.4240052988474,-5.244614620632062,1.0994035337926913,-13.027554780644676,6.372581102477531,-975.0496241955709,2.5852370047718964,-7640.15325270126,-51.80516162073696
5.668854475021362,170.25171615807744,178.5134850070018,123.19929262852943,103.27913878277191,-2.93158977932883,0.3032691458132947,18.407367372065263,-6.335746117112234,14.759488838635361,-1.1528675065203333,7877.03601210487,-29.74834588277123
5.7963762283325195,170.0149658940562,178.51995428811134,123.6623385748401,102.98957675850973,-1.8565480623809743,0.05073080428674792,8.430261418416347,-1.9803549980241022,3.631113392715238,-2.270687288588645,-87.26648714409161,-8.76571842092537
5.90789794921875,167.91881166199616,176.89314073513066,132.98305890860223,104.4300690626412,-18.795927962754753,-14.587414362447667,-151.89309997874392,-131.25824324095217,83.57762290335093,12.91669723785014,716.8694033352803,136.18319736952665
6.019550800323486,166.6090650311244,176.35773643621087,133.75784385772906,104.28669604234302,-11.730525623955137,-4.7952586398134045,63.28008885480132,87.70179736340721,6.939231210495788,-1.2840963654719317,-686.3988777229185,-127.18702176266838
6.145051002502441,165.5888653300999,176.62640361035557,133.1766783827303,102.92203149329666,-8.129068187234926,2.1407708472181897,28.696825775505662,55.267078192760756,-4.630793137448905,-10.873803590375452,-92.19128054827031,-76.41188666157865
6.272169828414917,165.14750978311125,176.64202618997405,133.1490514810563,102.53442255744106,-3.4719920029197278,0.12289745052582873,36.63561357561397,-15.873914679496144,-0.21733131560728386,-3.049185933501888,34.71918333229728,61.553570847649304
6.3996663093566895,163.480818709783,176.85214645158393,127.87253960164219,98.08533712727201,-13.072447655158644,1.6480475387069635,-75.29976969814122,11.96229164064277,-41.385549157422474,-34.89575082625961,-322.8968951748298,-249.783873700028
6.511183261871338,162.93199320844218,176.9904080515151,125.04727519593402,97.08775638635449,-4.921453545538051,1.239825845429141,73.09197324550195,-3.6606245424811084,-25.33484229975754,-8.945552388427124,143.9306445856882,232.70182562085137
6.635754823684692,161.52361480585202,177.42073607636422,122.4515798811126,94.57239512267971,-11.30577783635989,3.4544643944810787,-51.25025485662185,17.778042731535542,-20.836981386735406,-20.192098638399838,36.106643021472884,-90.28181140430276
6.745287656784058,160.08297679246286,177.37145069574902,121.16350877746336,93.65721726533603,-13.152567797477252,-0.44995988162282213,-16.860606165842555,-35.646154359596565,-11.759680336951813,-8.355283356118926,82.87287740972526,108.06636647061681
6.870382308959961,159.2267088834932,177.54060068726858,120.36747073733127,93.19138951400095,-6.844960148780932,1.3521760409206656,50.42268025835991,14.406178771010874,-6.363485778854325,-3.723802282771087,43.13689245891636,37.02381351071049
6.997127294540405,158.72107086527095,176.75674917319634,118.5718849281848,89.65855995444922,-3.98941240875614,-6.184477519820562,22.52986756791567,-59.46313004988868,-14.166917933071405,-27.87352527891103,-61.567975399423474,-190.53789690805755
7.118977069854736,158.47781203954744,176.34559133362882,117.2318837642976,87.95473772699307,-1.9963830470427697,-3.3743011713142246,16.35644675233935,23.062630532202757,-10.9971574459653,-13.98297389601959,26.01367527292684,113.99734917080094
7.243010997772217,158.48543994973863,176.11251233781127,116.13606957431108,87.15241193331566,0.061498578004110224,-1.879155161260531,16.591279979587398,12.05433090088392,-8.83479390183926,-6.468599415888831,17.433645619645745,60.5832178847876
